Subject_number,participant,OS,frameRate,trialNumber,Pair_type,Pass,Image_num,Patch_1_loc,Patch_2_loc,Patch_1_info,Patch_2_info,Patch_1_name,Patch_2_name,similarity,response_time
7,265558,Win32,60.0240096,108,0,1,131,5,5,2151,2079,absent_patch/patch0002151.jpg,absent_patch/patch0002079.jpg,3,1.599
7,265558,Win32,60.0240096,109,0,1,131,5,5,2271,2211,absent_patch/patch0002271.jpg,absent_patch/patch0002211.jpg,4,1.999
7,265558,Win32,60.0240096,110,1,1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,2,1.682
7,265558,Win32,60.0240096,111,0,1,131,5,5,2367,2163,absent_patch/patch0002367.jpg,absent_patch/patch0002163.jpg,2,1.899
7,265558,Win32,60.0240096,112,0,1,131,5,5,2367,2283,absent_patch/patch0002367.jpg,absent_patch/patch0002283.jpg,4,1.283
7,265558,Win32,60.0240096,113,1,1,131,5,5,2271,1,absent_patch/patch0002271.jpg,present_patch/cong_131_3_a.jpg,3,3.713
7,265558,Win32,60.0240096,114,0,1,131,5,5,2367,2151,absent_patch/patch0002367.jpg,absent_patch/patch0002151.jpg,5,1.165
7,265558,Win32,60.0240096,115,0,1,131,5,5,2079,2043,absent_patch/patch0002079.jpg,absent_patch/patch0002043.jpg,4,1.632
7,265558,Win32,60.0240096,116,0,1,131,5,5,2163,2151,absent_patch/patch0002163.jpg,absent_patch/patch0002151.jpg,6,1.231
7,265558,Win32,60.0240096,117,0,1,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,0,0.865
7,265558,Win32,60.0240096,118,0,1,131,5,5,2151,2175,absent_patch/patch0002151.jpg,absent_patch/patch0002175.jpg,6,1.166
7,265558,Win32,60.0240096,119,0,1,131,5,5,2151,2211,absent_patch/patch0002151.jpg,absent_patch/patch0002211.jpg,3,1.599
7,265558,Win32,60.0240096,120,1,1,131,5,5,1,2043,present_patch/cong_131_3_a.jpg,absent_patch/patch0002043.jpg,6,1.332
7,265558,Win32,60.0240096,121,0,2,131,5,5,2163,2247,absent_patch/patch0002163.jpg,absent_patch/patch0002247.jpg,7,5.512
7,265558,Win32,60.0240096,122,0,2,131,5,5,1995,2211,absent_patch/patch0001995.jpg,absent_patch/patch0002211.jpg,4,9.774
7,265558,Win32,60.0240096,123,0,2,131,5,5,1995,2247,absent_patch/patch0001995.jpg,absent_patch/patch0002247.jpg,6,16.135
7,265558,Win32,60.0240096,124,0,2,131,5,5,2271,1995,absent_patch/patch0002271.jpg,absent_patch/patch0001995.jpg,2,20.231
7,265558,Win32,60.0240096,125,0,2,131,5,5,2367,2163,absent_patch/patch0002367.jpg,absent_patch/patch0002163.jpg,3,24.196
7,265558,Win32,60.0240096,126,0,2,131,5,5,2283,2079,absent_patch/patch0002283.jpg,absent_patch/patch0002079.jpg,2,28.24
7,265558,Win32,60.0240096,127,0,2,131,5,5,2211,2283,absent_patch/patch0002211.jpg,absent_patch/patch0002283.jpg,2,32.253
7,265558,Win32,60.0240096,128,0,2,131,5,5,2151,2031,absent_patch/patch0002151.jpg,absent_patch/patch0002031.jpg,6,37.248
7,265558,Win32,60.0240096,129,1,2,131,5,5,1,2247,present_patch/cong_131_3_a.jpg,absent_patch/patch0002247.jpg,6,41.294
7,265558,Win32,60.0240096,130,0,2,131,5,5,2151,2151,absent_patch/patch0002151.jpg,absent_patch/patch0002151.jpg,0,44.558
7,265558,Win32,60.0240096,131,0,2,131,5,5,1995,2175,absent_patch/patch0001995.jpg,absent_patch/patch0002175.jpg,3,48.605
7,265558,Win32,60.0240096,132,0,2,131,5,5,2211,1947,absent_patch/patch0002211.jpg,absent_patch/patch0001947.jpg,5,52.767
7,265558,Win32,60.0240096,133,0,2,131,5,5,2367,2367,absent_patch/patch0002367.jpg,absent_patch/patch0002367.jpg,0,56.231
7,265558,Win32,60.0240096,134,0,2,131,5,5,2283,2175,absent_patch/patch0002283.jpg,absent_patch/patch0002175.jpg,3,60.311
7,265558,Win32,60.0240096,135,0,2,131,5,5,2043,2211,absent_patch/patch0002043.jpg,absent_patch/patch0002211.jpg,3,65.539
7,265558,Win32,60.0240096,136,0,2,131,5,5,2247,2175,absent_patch/patch0002247.jpg,absent_patch/patch0002175.jpg,7,68.969
7,265558,Win32,60.0240096,137,0,2,131,5,5,2175,2031,absent_patch/patch0002175.jpg,absent_patch/patch0002031.jpg,5,75.612
7,265558,Win32,60.0240096,138,0,2,131,5,5,2151,2223,absent_patch/patch0002151.jpg,absent_patch/patch0002223.jpg,3,79.942
7,265558,Win32,60.0240096,139,0,2,131,5,5,1947,2031,absent_patch/patch0001947.jpg,absent_patch/patch0002031.jpg,4,83.689
7,265558,Win32,60.0240096,140,0,2,131,5,5,2367,2079,absent_patch/patch0002367.jpg,absent_patch/patch0002079.jpg,4,87.335
7,265558,Win32,60.0240096,141,0,2,131,5,5,2283,1995,absent_patch/patch0002283.jpg,absent_patch/patch0001995.jpg,5,91.53
7,265558,Win32,60.0240096,142,0,2,131,5,5,2271,2031,absent_patch/patch0002271.jpg,absent_patch/patch0002031.jpg,7,95.761
7,265558,Win32,60.0240096,143,0,2,131,5,5,2247,2367,absent_patch/patch0002247.jpg,absent_patch/patch0002367.jpg,6,99.324
7,265558,Win32,60.0240096,144,0,2,131,5,5,2175,2211,absent_patch/patch0002175.jpg,absent_patch/patch0002211.jpg,3,103.619
7,265558,Win32,60.0240096,145,1,2,131,5,5,1,2043,present_patch/cong_131_3_a.jpg,absent_patch/patch0002043.jpg,5,108.381
7,265558,Win32,60.0240096,146,0,2,131,5,5,2211,2163,absent_patch/patch0002211.jpg,absent_patch/patch0002163.jpg,6,112.48
7,265558,Win32,60.0240096,147,0,2,131,5,5,1995,2151,absent_patch/patch0001995.jpg,absent_patch/patch0002151.jpg,4,117.423
7,265558,Win32,60.0240096,148,1,2,131,5,5,1,1995,present_patch/cong_131_3_a.jpg,absent_patch/patch0001995.jpg,6,121.02
7,265558,Win32,60.0240096,149,0,2,131,5,5,2043,2175,absent_patch/patch0002043.jpg,absent_patch/patch0002175.jpg,4,125.416
7,265558,Win32,60.0240096,150,0,2,131,5,5,2031,1995,absent_patch/patch0002031.jpg,absent_patch/patch0001995.jpg,6,129.545
7,265558,Win32,60.0240096,151,0,2,131,5,5,2367,2175,absent_patch/patch0002367.jpg,absent_patch/patch0002175.jpg,7,133.874
7,265558,Win32,60.0240096,152,0,2,131,5,5,2031,2247,absent_patch/patch0002031.jpg,absent_patch/patch0002247.jpg,6,137.521
7,265558,Win32,60.0240096,153,0,2,131,5,5,2031,2163,absent_patch/patch0002031.jpg,absent_patch/patch0002163.jpg,5,141.883
7,265558,Win32,60.0240096,154,0,2,131,5,5,2223,2031,absent_patch/patch0002223.jpg,absent_patch/patch0002031.jpg,5,147.662
7,265558,Win32,60.0240096,155,1,2,131,5,5,2367,1,absent_patch/patch0002367.jpg,present_patch/cong_131_3_a.jpg,3,151.475
7,265558,Win32,60.0240096,156,0,2,131,5,5,1995,2367,absent_patch/patch0001995.jpg,absent_patch/patch0002367.jpg,6,156.203
7,265558,Win32,60.0240096,157,0,2,131,5,5,2031,2367,absent_patch/patch0002031.jpg,absent_patch/patch0002367.jpg,4,161.815
7,265558,Win32,60.0240096,158,0,2,131,5,5,2247,2151,absent_patch/patch0002247.jpg,absent_patch/patch0002151.jpg,4,165.945
7,265558,Win32,60.0240096,159,0,2,131,5,5,2043,2151,absent_patch/patch0002043.jpg,absent_patch/patch0002151.jpg,4,169.774
7,265558,Win32,60.0240096,160,0,2,131,5,5,2271,2211,absent_patch/patch0002271.jpg,absent_patch/patch0002211.jpg,3,174.038
7,265558,Win32,60.0240096,161,0,2,131,5,5,1947,2283,absent_patch/patch0001947.jpg,absent_patch/patch0002283.jpg,2,177.566
7,265558,Win32,60.0240096,162,0,2,131,5,5,2247,2223,absent_patch/patch0002247.jpg,absent_patch/patch0002223.jpg,6,181.463
7,265558,Win32,60.0240096,163,0,2,131,5,5,2247,2211,absent_patch/patch0002247.jpg,absent_patch/patch0002211.jpg,5,185.559
7,265558,Win32,60.0240096,164,0,2,131,5,5,2079,2043,absent_patch/patch0002079.jpg,absent_patch/patch0002043.jpg,4,189.722
7,265558,Win32,60.0240096,165,0,2,131,5,5,2043,2367,absent_patch/patch0002043.jpg,absent_patch/patch0002367.jpg,6,193.402
7,265558,Win32,60.0240096,166,0,2,131,5,5,2271,2163,absent_patch/patch0002271.jpg,absent_patch/patch0002163.jpg,5,197.481
7,265558,Win32,60.0240096,167,0,2,131,5,5,2211,2031,absent_patch/patch0002211.jpg,absent_patch/patch0002031.jpg,6,200.978
7,265558,Win32,60.0240096,168,0,2,131,5,5,1947,2079,absent_patch/patch0001947.jpg,absent_patch/patch0002079.jpg,3,206.673
7,265558,Win32,60.0240096,169,0,2,131,5,5,2031,2079,absent_patch/patch0002031.jpg,absent_patch/patch0002079.jpg,6,210.004
7,265558,Win32,60.0240096,170,0,2,131,5,5,2031,2043,absent_patch/patch0002031.jpg,absent_patch/patch0002043.jpg,6,213.467
7,265558,Win32,60.0240096,171,0,2,131,5,5,2163,2163,absent_patch/patch0002163.jpg,absent_patch/patch0002163.jpg,0,217.213
7,265558,Win32,60.0240096,172,0,2,131,5,5,2043,2163,absent_patch/patch0002043.jpg,absent_patch/patch0002163.jpg,6,221.676
7,265558,Win32,60.0240096,173,0,2,131,5,5,2151,2211,absent_patch/patch0002151.jpg,absent_patch/patch0002211.jpg,3,225.655
7,265558,Win32,60.0240096,174,0,2,131,5,5,2271,2247,absent_patch/patch0002271.jpg,absent_patch/patch0002247.jpg,6,229.301
7,265558,Win32,60.0240096,175,0,2,131,5,5,2223,2283,absent_patch/patch0002223.jpg,absent_patch/patch0002283.jpg,1,232.998
7,265558,Win32,60.0240096,176,0,2,131,5,5,2043,1947,absent_patch/patch0002043.jpg,absent_patch/patch0001947.jpg,4,236.795
7,265558,Win32,60.0240096,177,0,2,131,5,5,1995,2163,absent_patch/patch0001995.jpg,absent_patch/patch0002163.jpg,5,241.323
7,265558,Win32,60.0240096,178,0,2,131,5,5,2079,2271,absent_patch/patch0002079.jpg,absent_patch/patch0002271.jpg,3,245.453
7,265558,Win32,60.0240096,179,0,2,131,5,5,2283,2031,absent_patch/patch0002283.jpg,absent_patch/patch0002031.jpg,6,248.9
7,265558,Win32,60.0240096,180,0,2,131,5,5,2151,2271,absent_patch/patch0002151.jpg,absent_patch/patch0002271.jpg,6,253.146
7,265558,Win32,60.0240096,181,0,2,131,5,5,2223,2223,absent_patch/patch0002223.jpg,absent_patch/patch0002223.jpg,0,256.743
7,265558,Win32,60.0240096,182,0,2,131,5,5,2271,2271,absent_patch/patch0002271.jpg,absent_patch/patch0002271.jpg,0,260.239
7,265558,Win32,60.0240096,183,0,2,131,5,5,2367,2211,absent_patch/patch0002367.jpg,absent_patch/patch0002211.jpg,3,264.801
7,265558,Win32,60.0240096,184,0,2,131,5,5,2031,2031,absent_patch/patch0002031.jpg,absent_patch/patch0002031.jpg,0,268.449
7,265558,Win32,60.0240096,185,0,2,131,5,5,2043,2043,absent_patch/patch0002043.jpg,absent_patch/patch0002043.jpg,0,271.828
7,265558,Win32,60.0240096,186,1,2,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,3,276.058
7,265558,Win32,60.0240096,187,0,2,131,5,5,2043,2223,absent_patch/patch0002043.jpg,absent_patch/patch0002223.jpg,4,280.403
7,265558,Win32,60.0240096,188,0,2,131,5,5,2211,2211,absent_patch/patch0002211.jpg,absent_patch/patch0002211.jpg,0,283.983
7,265558,Win32,60.0240096,189,0,2,131,5,5,2223,2271,absent_patch/patch0002223.jpg,absent_patch/patch0002271.jpg,1,287.63
7,265558,Win32,60.0240096,190,0,2,131,5,5,2079,2247,absent_patch/patch0002079.jpg,absent_patch/patch0002247.jpg,4,291.726
7,265558,Win32,60.0240096,191,0,2,131,5,5,2079,2079,absent_patch/patch0002079.jpg,absent_patch/patch0002079.jpg,0,295.056
7,265558,Win32,60.0240096,192,0,2,131,5,5,2283,2151,absent_patch/patch0002283.jpg,absent_patch/patch0002151.jpg,3,298.705
7,265558,Win32,60.0240096,193,0,2,131,5,5,2175,2271,absent_patch/patch0002175.jpg,absent_patch/patch0002271.jpg,5,303.032
7,265558,Win32,60.0240096,194,0,2,131,5,5,2223,1995,absent_patch/patch0002223.jpg,absent_patch/patch0001995.jpg,3,307.412
7,265558,Win32,60.0240096,195,0,2,131,5,5,2175,1947,absent_patch/patch0002175.jpg,absent_patch/patch0001947.jpg,5,311.774
7,265558,Win32,60.0240096,196,1,2,131,5,5,2223,1,absent_patch/patch0002223.jpg,present_patch/cong_131_3_a.jpg,4,316.286
7,265558,Win32,60.0240096,197,0,2,131,5,5,2043,1995,absent_patch/patch0002043.jpg,absent_patch/patch0001995.jpg,4,320.965
7,265558,Win32,60.0240096,198,0,2,131,5,5,2367,2283,absent_patch/patch0002367.jpg,absent_patch/patch0002283.jpg,5,324.994
7,265558,Win32,60.0240096,199,1,2,131,5,5,1,2175,present_patch/cong_131_3_a.jpg,absent_patch/patch0002175.jpg,3,330.458
7,265558,Win32,60.0240096,200,0,2,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,4,334.819
7,265558,Win32,60.0240096,201,0,2,131,5,5,2247,2247,absent_patch/patch0002247.jpg,absent_patch/patch0002247.jpg,0,338.416
7,265558,Win32,60.0240096,202,0,2,131,5,5,2175,2223,absent_patch/patch0002175.jpg,absent_patch/patch0002223.jpg,2,344.143
7,265558,Win32,60.0240096,203,0,2,131,5,5,2043,2271,absent_patch/patch0002043.jpg,absent_patch/patch0002271.jpg,3,349.106
7,265558,Win32,60.0240096,204,1,2,131,5,5,2031,1,absent_patch/patch0002031.jpg,present_patch/cong_131_3_a.jpg,6,352.503
7,265558,Win32,60.0240096,205,0,2,131,5,5,2283,2283,absent_patch/patch0002283.jpg,absent_patch/patch0002283.jpg,0,356.149
7,265558,Win32,60.0240096,206,0,2,131,5,5,1947,2367,absent_patch/patch0001947.jpg,absent_patch/patch0002367.jpg,3,360.08
7,265558,Win32,60.0240096,207,0,2,131,5,5,2175,2079,absent_patch/patch0002175.jpg,absent_patch/patch0002079.jpg,6,363.892
7,265558,Win32,60.0240096,208,0,2,131,5,5,2163,2079,absent_patch/patch0002163.jpg,absent_patch/patch0002079.jpg,5,368.087
7,265558,Win32,60.0240096,209,0,2,131,5,5,2151,2175,absent_patch/patch0002151.jpg,absent_patch/patch0002175.jpg,7,372.45
7,265558,Win32,60.0240096,210,0,2,131,5,5,2079,2223,absent_patch/patch0002079.jpg,absent_patch/patch0002223.jpg,3,376.18
7,265558,Win32,60.0240096,211,0,2,131,5,5,2367,2151,absent_patch/patch0002367.jpg,absent_patch/patch0002151.jpg,5,380.144
7,265558,Win32,60.0240096,212,1,2,131,5,5,2163,1,absent_patch/patch0002163.jpg,present_patch/cong_131_3_a.jpg,5,384.756
7,265558,Win32,60.0240096,213,0,2,131,5,5,1947,2151,absent_patch/patch0001947.jpg,absent_patch/patch0002151.jpg,4,389.103
7,265558,Win32,60.0240096,214,1,2,131,5,5,2151,1,absent_patch/patch0002151.jpg,present_patch/cong_131_3_a.jpg,4,392.665
7,265558,Win32,60.0240096,215,0,2,131,5,5,2223,2367,absent_patch/patch0002223.jpg,absent_patch/patch0002367.jpg,3,396.761
7,265558,Win32,60.0240096,216,0,2,131,5,5,2367,2271,absent_patch/patch0002367.jpg,absent_patch/patch0002271.jpg,5,400.307
7,265558,Win32,60.0240096,217,0,2,131,5,5,2223,1947,absent_patch/patch0002223.jpg,absent_patch/patch0001947.jpg,3,405.121
7,265558,Win32,60.0240096,218,0,2,131,5,5,1947,2247,absent_patch/patch0001947.jpg,absent_patch/patch0002247.jpg,5,409.582
7,265558,Win32,60.0240096,219,0,2,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,0,413.346
7,265558,Win32,60.0240096,220,0,2,131,5,5,2211,2079,absent_patch/patch0002211.jpg,absent_patch/patch0002079.jpg,2,417.292
7,265558,Win32,60.0240096,221,0,2,131,5,5,2283,2247,absent_patch/patch0002283.jpg,absent_patch/patch0002247.jpg,4,421.505
7,265558,Win32,60.0240096,222,0,2,131,5,5,1995,1947,absent_patch/patch0001995.jpg,absent_patch/patch0001947.jpg,3,425.401
7,265558,Win32,60.0240096,223,0,2,131,5,5,2223,2163,absent_patch/patch0002223.jpg,absent_patch/patch0002163.jpg,5,429.481
7,265558,Win32,60.0240096,224,1,2,131,5,5,1,2079,present_patch/cong_131_3_a.jpg,absent_patch/patch0002079.jpg,6,433.41
7,265558,Win32,60.0240096,225,1,2,131,5,5,1,2283,present_patch/cong_131_3_a.jpg,absent_patch/patch0002283.jpg,5,438.255
7,265558,Win32,60.0240096,226,0,2,131,5,5,2163,2151,absent_patch/patch0002163.jpg,absent_patch/patch0002151.jpg,6,441.802
7,265558,Win32,60.0240096,227,0,2,131,5,5,1947,1947,absent_patch/patch0001947.jpg,absent_patch/patch0001947.jpg,0,445.848
7,265558,Win32,60.0240096,228,0,2,131,5,5,1995,1995,absent_patch/patch0001995.jpg,absent_patch/patch0001995.jpg,0,449.097
7,265558,Win32,60.0240096,229,0,2,131,5,5,2043,2247,absent_patch/patch0002043.jpg,absent_patch/patch0002247.jpg,4,452.576
7,265558,Win32,60.0240096,230,0,2,131,5,5,2079,1995,absent_patch/patch0002079.jpg,absent_patch/patch0001995.jpg,3,457.355
7,265558,Win32,60.0240096,231,0,2,131,5,5,2163,2175,absent_patch/patch0002163.jpg,absent_patch/patch0002175.jpg,6,461.066
7,265558,Win32,60.0240096,232,0,2,131,5,5,2151,2079,absent_patch/patch0002151.jpg,absent_patch/patch0002079.jpg,6,465.512
7,265558,Win32,60.0240096,233,0,2,131,5,5,1947,2163,absent_patch/patch0001947.jpg,absent_patch/patch0002163.jpg,3,469.409
7,265558,Win32,60.0240096,234,1,2,131,5,5,1,1,present_patch/cong_131_3_a.jpg,present_patch/cong_131_3_a.jpg,0,472.706
7,265558,Win32,60.0240096,235,0,2,131,5,5,2283,2163,absent_patch/patch0002283.jpg,absent_patch/patch0002163.jpg,5,476.136
7,265558,Win32,60.0240096,236,0,2,131,5,5,2223,2211,absent_patch/patch0002223.jpg,absent_patch/patch0002211.jpg,4,479.768
7,265558,Win32,60.0240096,237,1,2,131,5,5,2271,1,absent_patch/patch0002271.jpg,present_patch/cong_131_3_a.jpg,3,483.446
7,265558,Win32,60.0240096,238,0,2,131,5,5,2283,2271,absent_patch/patch0002283.jpg,absent_patch/patch0002271.jpg,2,487.892
7,265558,Win32,60.0240096,239,1,2,131,5,5,1,2211,present_patch/cong_131_3_a.jpg,absent_patch/patch0002211.jpg,5,491.372
7,265558,Win32,60.0240096,240,0,2,131,5,5,2043,2283,absent_patch/patch0002043.jpg,absent_patch/patch0002283.jpg,4,495.352
8,337631,Win32,60.11421701,1,0,1,131,5,5,1947,2163,absent_patch/patch0001947.jpg,absent_patch/patch0002163.jpg,4,2.3185
8,337631,Win32,60.11421701,2,0,1,131,5,5,2079,2247,absent_patch/patch0002079.jpg,absent_patch/patch0002247.jpg,5,1.9853
8,337631,Win32,60.11421701,3,0,1,131,5,5,2367,2211,absent_patch/patch0002367.jpg,absent_patch/patch0002211.jpg,2,1.6178
8,337631,Win32,60.11421701,4,0,1,131,5,5,2247,2175,absent_patch/patch0002247.jpg,absent_patch/patch0002175.jpg,6,2.4188
8,337631,Win32,60.11421701,5,0,1,131,5,5,2367,2079,absent_patch/patch0002367.jpg,absent_patch/patch0002079.jpg,3,1.468
8,337631,Win32,60.11421701,6,1,1,131,5,5,1,2175,present_patch/cong_131_3_a.jpg,absent_patch/patch0002175.jpg,1,1.518
8,337631,Win32,60.11421701,7,0,1,131,5,5,1995,2175,absent_patch/patch0001995.jpg,absent_patch/patch0002175.jpg,4,1.4682
8,337631,Win32,60.11421701,8,0,1,131,5,5,2283,2175,absent_patch/patch0002283.jpg,absent_patch/patch0002175.jpg,3,2.0352
8,337631,Win32,60.11421701,9,0,1,131,5,5,2031,1995,absent_patch/patch0002031.jpg,absent_patch/patch0001995.jpg,5,1.5517
8,337631,Win32,60.11421701,10,0,1,131,5,5,2043,1995,absent_patch/patch0002043.jpg,absent_patch/patch0001995.jpg,5,2.4685
8,337631,Win32,60.11421701,11,1,1,131,5,5,1,2079,present_patch/cong_131_3_a.jpg,absent_patch/patch0002079.jpg,7,1.3345
8,337631,Win32,60.11421701,12,0,1,131,5,5,2211,2283,absent_patch/patch0002211.jpg,absent_patch/patch0002283.jpg,5,1.2679
8,337631,Win32,60.11421701,13,0,1,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,2,1.2678
8,337631,Win32,60.11421701,14,0,1,131,5,5,2043,2211,absent_patch/patch0002043.jpg,absent_patch/patch0002211.jpg,3,2.3022
8,337631,Win32,60.11421701,15,0,1,131,5,5,2175,2031,absent_patch/patch0002175.jpg,absent_patch/patch0002031.jpg,5,1.318
8,337631,Win32,60.11421701,16,0,1,131,5,5,2271,2163,absent_patch/patch0002271.jpg,absent_patch/patch0002163.jpg,3,1.301
8,337631,Win32,60.11421701,17,0,1,131,5,5,2223,2211,absent_patch/patch0002223.jpg,absent_patch/patch0002211.jpg,5,1.2184
8,337631,Win32,60.11421701,18,0,1,131,5,5,2079,2223,absent_patch/patch0002079.jpg,absent_patch/patch0002223.jpg,5,1.5347
8,337631,Win32,60.11421701,19,1,1,131,5,5,1,2283,present_patch/cong_131_3_a.jpg,absent_patch/patch0002283.jpg,5,1.6847
8,337631,Win32,60.11421701,20,0,1,131,5,5,2175,1947,absent_patch/patch0002175.jpg,absent_patch/patch0001947.jpg,6,1.1342
8,337631,Win32,60.11421701,21,0,1,131,5,5,1995,2163,absent_patch/patch0001995.jpg,absent_patch/patch0002163.jpg,4,1.6517
8,337631,Win32,60.11421701,22,0,1,131,5,5,2283,2031,absent_patch/patch0002283.jpg,absent_patch/patch0002031.jpg,6,1.0676
8,337631,Win32,60.11421701,23,0,1,131,5,5,2043,2043,absent_patch/patch0002043.jpg,absent_patch/patch0002043.jpg,2,3.5366
8,337631,Win32,60.11421701,24,0,1,131,5,5,2211,2031,absent_patch/patch0002211.jpg,absent_patch/patch0002031.jpg,6,1.6347
8,337631,Win32,60.11421701,25,0,1,131,5,5,2367,2367,absent_patch/patch0002367.jpg,absent_patch/patch0002367.jpg,0,1.1345
8,337631,Win32,60.11421701,26,0,1,131,5,5,2211,2163,absent_patch/patch0002211.jpg,absent_patch/patch0002163.jpg,6,1.9353
8,337631,Win32,60.11421701,27,0,1,131,5,5,2223,2163,absent_patch/patch0002223.jpg,absent_patch/patch0002163.jpg,6,1.0344
8,337631,Win32,60.11421701,28,0,1,131,5,5,2247,2211,absent_patch/patch0002247.jpg,absent_patch/patch0002211.jpg,6,1.1512
8,337631,Win32,60.11421701,29,0,1,131,5,5,2031,2247,absent_patch/patch0002031.jpg,absent_patch/patch0002247.jpg,3,2.1852
8,337631,Win32,60.11421701,30,0,1,131,5,5,2247,2223,absent_patch/patch0002247.jpg,absent_patch/patch0002223.jpg,6,1.7179
8,337631,Win32,60.11421701,31,0,1,131,5,5,2367,2151,absent_patch/patch0002367.jpg,absent_patch/patch0002151.jpg,5,2.519
8,337631,Win32,60.11421701,32,0,1,131,5,5,2223,1947,absent_patch/patch0002223.jpg,absent_patch/patch0001947.jpg,5,1.7849
8,337631,Win32,60.11421701,33,0,1,131,5,5,1947,2031,absent_patch/patch0001947.jpg,absent_patch/patch0002031.jpg,3,1.2347
8,337631,Win32,60.11421701,34,0,1,131,5,5,2031,2367,absent_patch/patch0002031.jpg,absent_patch/patch0002367.jpg,6,1.3846
8,337631,Win32,60.11421701,35,0,1,131,5,5,2079,2271,absent_patch/patch0002079.jpg,absent_patch/patch0002271.jpg,6,2.4202
8,337631,Win32,60.11421701,36,0,1,131,5,5,2283,2079,absent_patch/patch0002283.jpg,absent_patch/patch0002079.jpg,5,2.1522
8,337631,Win32,60.11421701,37,0,1,131,5,5,1947,2151,absent_patch/patch0001947.jpg,absent_patch/patch0002151.jpg,6,2.0851
8,337631,Win32,60.11421701,38,0,1,131,5,5,1995,2367,absent_patch/patch0001995.jpg,absent_patch/patch0002367.jpg,5,2.4187
8,337631,Win32,60.11421701,39,0,1,131,5,5,2271,2031,absent_patch/patch0002271.jpg,absent_patch/patch0002031.jpg,6,1.3515
8,337631,Win32,60.11421701,40,0,1,131,5,5,2043,2271,absent_patch/patch0002043.jpg,absent_patch/patch0002271.jpg,6,0.9177
8,337631,Win32,60.11421701,41,0,1,131,5,5,2223,2031,absent_patch/patch0002223.jpg,absent_patch/patch0002031.jpg,5,1.7515
8,337631,Win32,60.11421701,42,0,1,131,5,5,2367,2175,absent_patch/patch0002367.jpg,absent_patch/patch0002175.jpg,1,1.3849
8,337631,Win32,60.11421701,43,0,1,131,5,5,2043,2151,absent_patch/patch0002043.jpg,absent_patch/patch0002151.jpg,4,1.7684
8,337631,Win32,60.11421701,44,0,1,131,5,5,2175,2079,absent_patch/patch0002175.jpg,absent_patch/patch0002079.jpg,5,1.6848
8,337631,Win32,60.11421701,45,0,1,131,5,5,1947,2079,absent_patch/patch0001947.jpg,absent_patch/patch0002079.jpg,4,1.9018
8,337631,Win32,60.11421701,46,0,1,131,5,5,2283,2163,absent_patch/patch0002283.jpg,absent_patch/patch0002163.jpg,5,2.185
8,337631,Win32,60.11421701,47,0,1,131,5,5,2271,2271,absent_patch/patch0002271.jpg,absent_patch/patch0002271.jpg,0,0.9675
8,337631,Win32,60.11421701,48,0,1,131,5,5,2367,2271,absent_patch/patch0002367.jpg,absent_patch/patch0002271.jpg,6,1.2175
8,337631,Win32,60.11421701,49,1,1,131,5,5,1,2211,present_patch/cong_131_3_a.jpg,absent_patch/patch0002211.jpg,5,2.4019
8,337631,Win32,60.11421701,50,0,1,131,5,5,2247,2151,absent_patch/patch0002247.jpg,absent_patch/patch0002151.jpg,3,2.2522
8,337631,Win32,60.11421701,51,0,1,131,5,5,2367,2283,absent_patch/patch0002367.jpg,absent_patch/patch0002283.jpg,5,2.1353
8,337631,Win32,60.11421701,52,0,1,131,5,5,2151,2079,absent_patch/patch0002151.jpg,absent_patch/patch0002079.jpg,5,1.8015
8,337631,Win32,60.11421701,53,0,1,131,5,5,2283,2271,absent_patch/patch0002283.jpg,absent_patch/patch0002271.jpg,5,1.7348
8,337631,Win32,60.11421701,54,0,1,131,5,5,2079,2043,absent_patch/patch0002079.jpg,absent_patch/patch0002043.jpg,4,1.3183
8,337631,Win32,60.11421701,55,0,1,131,5,5,2283,2247,absent_patch/patch0002283.jpg,absent_patch/patch0002247.jpg,6,1.6014
8,337631,Win32,60.11421701,56,0,1,131,5,5,2271,2211,absent_patch/patch0002271.jpg,absent_patch/patch0002211.jpg,4,1.7519
8,337631,Win32,60.11421701,57,0,1,131,5,5,2223,2283,absent_patch/patch0002223.jpg,absent_patch/patch0002283.jpg,5,3.7704
8,337631,Win32,60.11421701,58,0,1,131,5,5,2151,2223,absent_patch/patch0002151.jpg,absent_patch/patch0002223.jpg,6,3.136
8,337631,Win32,60.11421701,59,0,1,131,5,5,2271,2247,absent_patch/patch0002271.jpg,absent_patch/patch0002247.jpg,6,2.969
8,337631,Win32,60.11421701,60,0,1,131,5,5,2079,1995,absent_patch/patch0002079.jpg,absent_patch/patch0001995.jpg,5,1.4011
8,337631,Win32,60.11421701,61,0,1,131,5,5,2043,2247,absent_patch/patch0002043.jpg,absent_patch/patch0002247.jpg,3,0.9511
