consent_text.started,monash_logo.started,key_resp.started,key_resp.keys,key_resp.rt,instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,Esc_exit.started,participant,session,date,expName,psychopyVersion,frameRate,
12.876321350995568,12.876321350995568,12.876321350995568,space,3.05219487100112,,,,,,625238,001,2023-02-06_12h49.42.069,Info_measure_main_exp,2022.2.4,60.40060666115813,
,,,,,15.98432142099773,15.98432142099773,15.98432142099773,15.98432142099773,15.98432142099773,,,,,,,
