instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,space_press_continue.keys,space_press_continue.rt,instruction_text_2.started,patch_1_movie.started,space_press_continue_2.started,press_space_continue_2.started,participant,session,date,expName,psychopyVersion,frameRate,
8.988723500006017,8.988723500006017,8.988723500006017,8.988723500006017,space,0.8902640000014799,,,,,299371,001,2022-11-04_14h41.47.517,Info_measure_main_exp,2022.2.2,59.864861065056886,
,,,,,,9.90405520000786,9.90405520000786,9.90405520000786,9.90405520000786,,,,,,,
