instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,space_press_continue.keys,space_press_continue.rt,patch_1_movie.started,space_press_continue_2.started,space_press_continue_2.keys,space_press_continue_2.rt,patch_2_movie.started,space_press_continue_3.started,space_press_continue_3.keys,space_press_continue_3.rt,instruction_text_4.started,response_screen_intr.started,space_press_continue_4.started,participant,session,date,expName,psychopyVersion,frameRate,
9.35666580000543,9.35666580000543,9.35666580000543,9.35666580000543,space,2.433600500007742,,,,,,,,,,,,094895,001,2022-11-04_15h36.40.802,Info_measure_main_exp,2022.2.2,59.95088823178659,
,,,,,,11.80657390000124,11.80657390000124,space,4.479818700012402,,,,,,,,094895,001,2022-11-04_15h36.40.802,Info_measure_main_exp,2022.2.2,59.95088823178659,
,,,,,,,,,,16.306479500010028,16.306479500010028,space,1.7482345000025816,,,,094895,001,2022-11-04_15h36.40.802,Info_measure_main_exp,2022.2.2,59.95088823178659,
,,,,,,,,,,,,,,18.073435600002995,18.073435600002995,18.073435600002995,,,,,,,
