instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,space_press_continue.keys,space_press_continue.rt,instruction_text_2.started,patch_1_movie.started,space_press_continue_2.started,press_space_continue_2.started,participant,session,date,expName,psychopyVersion,frameRate,
9.067247499988298,9.067247499988298,9.067247499988298,9.067247499988298,space,1.518359000008786,,,,,659834,001,2022-11-04_14h40.09.107,Info_measure_main_exp,2022.2.2,59.905780184576024,
,,,,,,10.616336199993384,10.616336199993384,10.616336199993384,10.616336199993384,,,,,,,
