Trial_number,Pair_type,Image_num,Patch_1_loc,Patch_2_loc,Patch_1_info,Patch_2_info,Patch_1_name,Patch_2_name,mask_name,prac_loop.thisRepN,prac_loop.thisTrialN,prac_loop.thisN,prac_loop.thisIndex,prac_mask_loop_1.thisRepN,prac_mask_loop_1.thisTrialN,prac_mask_loop_1.thisN,prac_mask_loop_1.thisIndex,instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,space_press_continue.keys,space_press_continue.rt,instruction_text_2.started,patch_1_movie.started,space_press_continue_2.started,press_space_continue_2.started,space_press_continue_2.keys,space_press_continue_2.rt,practice_patch_1.started,practice_patch_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,8.83981550000317,8.83981550000317,8.83981550000317,8.83981550000317,space,1.7560152999940328,,,,,,,,,843084,001,2022-11-04_14h35.09.717,Info_measure_main_exp,2022.2.2,60.759653644023324,
,,,,,,,,,,,,,,,,,,,,,,,,10.648554900006275,10.648554900006275,10.648554900006275,10.648554900006275,space,6.179280100011965,,,843084,001,2022-11-04_14h35.09.717,Info_measure_main_exp,2022.2.2,60.759653644023324,
1,0,131,5,5,2178,2190,prac_patch/patch0002178.jpg,prac_patch/patch0002190.jpg,masks/mask_001.jpg,0,0,0,0,0,0,0,0,,,,,,,,,,,,,18.356528499993146,18.50631529999373,843084,001,2022-11-04_14h35.09.717,Info_measure_main_exp,2022.2.2,60.759653644023324,
1,0,131,5,5,2178,2190,prac_patch/patch0002178.jpg,prac_patch/patch0002190.jpg,masks/mask_003.jpg,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,843084,001,2022-11-04_14h35.09.717,Info_measure_main_exp,2022.2.2,60.759653644023324,
1,0,131,5,5,2178,2190,prac_patch/patch0002178.jpg,prac_patch/patch0002190.jpg,masks/mask_005.jpg,0,0,0,0,0,2,2,4,,,,,,,,,,,,,,,843084,001,2022-11-04_14h35.09.717,Info_measure_main_exp,2022.2.2,60.759653644023324,
1,0,131,5,5,2178,2190,prac_patch/patch0002178.jpg,prac_patch/patch0002190.jpg,masks/mask_002.jpg,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,843084,001,2022-11-04_14h35.09.717,Info_measure_main_exp,2022.2.2,60.759653644023324,
1,0,131,5,5,2178,2190,prac_patch/patch0002178.jpg,prac_patch/patch0002190.jpg,masks/mask_004.jpg,0,0,0,0,0,4,4,3,,,,,,,,,,,,,,,843084,001,2022-11-04_14h35.09.717,Info_measure_main_exp,2022.2.2,60.759653644023324,
