consent_text.started,monash_logo.started,key_resp.started,key_resp.keys,key_resp.rt,instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,Esc_exit.started,participant,session,date,expName,psychopyVersion,frameRate,
28.18466418099706,28.18466418099706,28.18466418099706,space,14.981923166007618,,,,,,936055,001,2023-02-06_13h10.45.932,Info_measure_main_exp,2022.2.4,None,
,,,,,43.29108007699688,43.29108007699688,43.29108007699688,43.29108007699688,43.29108007699688,,,,,,,
