instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,space_press_continue.keys,space_press_continue.rt,patch_1_movie.started,space_press_continue_2.started,space_press_continue_2.keys,space_press_continue_2.rt,patch_2_movie.started,space_press_continue_3.started,space_press_continue_3.keys,space_press_continue_3.rt,instruction_text_4.started,response_screen_intr.started,space_press_continue_4.started,participant,session,date,expName,psychopyVersion,frameRate,
9.384356599999592,9.384356599999592,9.384356599999592,9.384356599999592,space,0.68595740001183,,,,,,,,,,,,543408,001,2022-11-04_15h36.04.063,Info_measure_main_exp,2022.2.2,60.545075205563826,
,,,,,,10.101111399999354,10.101111399999354,space,2.7614088999980595,,,,,,,,543408,001,2022-11-04_15h36.04.063,Info_measure_main_exp,2022.2.2,60.545075205563826,
,,,,,,,,,,12.884093599990592,12.884093599990592,space,3.275171000001137,,,,543408,001,2022-11-04_15h36.04.063,Info_measure_main_exp,2022.2.2,60.545075205563826,
,,,,,,,,,,,,,,16.185527399997227,16.185527399997227,16.185527399997227,,,,,,,
