instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,space_press_continue.keys,space_press_continue.rt,patch_1_movie.started,space_press_continue_2.started,space_press_continue_2.keys,space_press_continue_2.rt,patch_2_movie.started,space_press_continue_3.started,space_press_continue_3.keys,space_press_continue_3.rt,instruction_text_4.started,response_screen_intr.started,space_press_continue_4.started,space_continue_low.started,participant,session,date,expName,psychopyVersion,frameRate,
9.202496900004917,9.202496900004917,9.202496900004917,9.202496900004917,space,1.4738914000045042,,,,,,,,,,,,,444654,001,2022-11-04_15h39.46.628,Info_measure_main_exp,2022.2.2,60.12375874419993,
,,,,,,10.702851199996076,10.702851199996076,space,2.150146300002234,,,,,,,,,444654,001,2022-11-04_15h39.46.628,Info_measure_main_exp,2022.2.2,60.12375874419993,
,,,,,,,,,,12.869003200001316,12.869003200001316,space,7.345207300008042,,,,,444654,001,2022-11-04_15h39.46.628,Info_measure_main_exp,2022.2.2,60.12375874419993,
,,,,,,,,,,,,,,20.235850500001106,20.235850500001106,20.235850500001106,20.235850500001106,,,,,,,
